plate,mjd,fiber,orig_label,corrected_label(-1:followup_-2:bal_-3:subdla)
4057,55357,360,1,1
5041,55749,598,0,1
4047,55352,142,1,1
3922,55333,186,1,1
4488,55571,192,1,1
4776,55652,140,0,1
3657,55244,402,1,1
3980,55331,600,1,1
4545,55567,482,1,1
4504,55571,894,1,1
3650,55244,978,1,1
4715,55653,190,1,1
4733,55649,582,1,1
4242,55476,64,1,1
4190,55686,34,1,1
4266,55486,856,1,1
4716,55738,548,1,1
3666,55185,558,0,1
3932,55337,531,1,1
4257,55480,918,1,1
4192,55469,312,1,1
4489,55545,736,1,1
3984,55333,98,1,1
3958,55329,364,1,1
4499,55572,150,1,1
3926,55327,556,1,1
4266,55486,896,1,1
4878,55710,896,1,1
3878,55361,880,1,1
3950,55680,724,1,1
4715,55653,354,1,1
3658,55205,744,1,1
4575,55590,836,1,1
4344,55557,422,1,1
4862,55685,184,1,1
4453,55535,472,1,1
4955,55750,412,1,1
3686,55268,632,1,1
4572,55622,224,1,1
5065,55739,280,1,1
4240,55455,669,1,1
3803,55513,620,1,1
4857,55711,946,1,1
4511,55602,874,1,1
4291,55525,527,1,1
4785,55659,622,1,1
4496,55544,92,1,1
4504,55571,185,1,1
3950,55680,414,1,1
3943,55336,776,0,1
4227,55481,364,1,1
4752,55653,504,1,1
3762,55507,752,1,1
4746,55632,184,1,1
4800,55674,964,1,1
3751,55234,556,1,1
3825,55533,810,1,1
4775,55708,754,1,1
5066,55749,215,1,1
4890,55741,497,1,1
4851,55680,546,1,1
4783,55652,790,1,1
3850,55575,880,1,1
3942,55338,890,1,1
4896,55712,8,1,1
4956,55737,172,1,1
4239,55458,550,1,1
4061,55362,570,1,1
5007,55710,1000,1,1
4208,55476,104,1,1
3870,55273,988,1,1
4854,55685,610,1,1
4402,55514,515,1,1
4890,55741,361,1,1
3822,55544,90,1,1
4961,55719,178,1,1
4777,55707,614,1,1
4740,55651,274,1,1
3854,55247,622,1,1
3871,55307,714,1,1
4025,55350,606,1,1
3821,55535,996,1,1
4449,55544,488,1,1
4966,55712,420,1,1
4471,55617,104,1,1
4987,55746,578,1,1
4632,55644,704,1,1
4712,55738,294,1,1
3947,55332,586,1,1
4557,55588,492,1,1
4231,55444,636,1,1
5016,55709,340,1,1
4610,55621,206,1,1
4757,55653,234,1,1
4286,55499,412,1,1
4019,55363,700,1,1
4298,55511,314,1,1
4693,55632,562,0,1
4779,55656,674,1,1
4230,55483,378,1,1
4268,55483,196,1,1
4564,55570,788,1,1
4563,55617,984,1,1
4180,55679,42,1,1
4344,55557,194,1,1
4478,55600,310,1,1
4188,55684,156,1,1
4491,55570,254,1,1
4861,55710,56,1,1
4966,55712,550,1,1
4223,55451,562,1,1
3659,55181,938,1,1
4483,55587,352,1,1
3875,55364,708,1,1
3933,55335,586,1,1
3950,55680,838,1,1
5003,55715,374,0,1
4095,55497,732,1,1
4043,55630,412,1,1
4659,55587,392,1,1
4562,55570,758,1,1
3941,55321,98,1,1
4761,55633,848,1,1
3690,55182,786,1,1
4624,55654,194,1,1
4564,55570,106,1,1
4012,55327,496,1,1
4203,55447,430,1,1
4478,55600,690,1,1
4385,55752,160,1,1
4889,55709,88,1,1
3856,55269,950,1,1
4382,55742,898,1,1
4458,55536,644,1,1
4470,55587,605,1,1
4718,55750,400,1,1
4048,55602,820,1,1
4532,55559,110,0,1
4993,55738,590,1,1
4194,55450,998,1,1
3833,55290,694,1,1
4780,55682,302,1,1
3859,55246,958,1,1
4061,55362,974,1,1
4445,55622,849,1,1
4854,55685,970,1,1
5005,55751,858,1,1
4068,55445,110,1,1
4709,55720,858,1,1
3779,55222,518,1,1
4029,55618,356,1,1
3947,55332,840,1,1
4864,55680,666,1,1
4190,55686,512,1,1
4367,55566,44,1,1
3769,55240,741,1,1
3590,55201,222,1,1
4508,55600,916,1,1
4803,55734,648,1,1
4209,55478,274,1,1
4874,55673,480,1,1
5001,55719,770,1,1
3804,55267,936,1,1
4257,55480,738,1,1
4308,55565,456,1,1
5015,55707,966,1,1
4797,55662,780,1,1
3841,55572,274,0,1
4630,55623,762,1,1
3828,55539,516,1,1
3778,55213,740,1,1
4445,55622,198,1,1
4574,55621,382,1,1
3667,55186,210,1,1
4451,55537,936,1,1
4057,55357,252,1,1
4040,55605,856,1,1
4711,55737,452,1,1
3647,55241,32,1,1
5066,55749,124,1,1
4403,55536,531,1,1
3775,55207,928,1,1
4691,55651,736,1,1
4481,55630,648,1,1
3801,55509,984,1,1
3615,55179,476,1,1
4486,55588,328,1,1
3763,55508,1000,1,1
4702,55618,734,1,1
4216,55477,746,1,1
4502,55569,610,1,1
3933,55335,236,1,1
3693,55208,620,1,1
4219,55480,520,1,1
4961,55719,482,1,1
3871,55307,224,1,1
4852,55689,748,1,1
4864,55680,644,1,1
4298,55511,108,1,1
4801,55653,152,0,1
4197,55479,193,1,1
4217,55478,794,1,1
4198,55480,574,1,1
3965,55302,132,1,1
4690,55653,524,1,1
4366,55536,131,1,1
4896,55712,226,1,1
4488,55571,234,1,1
4348,55559,410,1,1
4835,55688,13,1,1
3809,55533,292,1,1
4290,55527,102,1,1
3987,55590,688,1,1
4966,55712,336,1,1
4265,55505,854,1,1
4067,55361,946,1,1
4837,55707,306,1,1
3986,55329,992,1,1
4459,55533,592,1,1
4272,55509,127,1,1
3871,55307,108,1,1
4278,55505,10,1,1
4558,55569,884,1,1
4206,55471,112,1,1
4779,55656,500,1,1
4316,55505,432,1,1
4764,55646,230,1,1
4440,55539,218,1,1
4367,55566,932,1,1
3671,55483,80,1,1
4719,55736,65,1,1
3828,55539,382,1,1
3938,55328,108,1,1
4797,55662,972,1,1
4507,55564,556,1,1
3986,55329,595,1,1
4238,55455,314,1,1
4206,55471,900,1,1
4700,55709,624,1,1
4832,55680,316,1,1
3763,55508,464,1,1
4267,55484,560,1,1
4655,55620,232,1,1
3925,55338,967,1,1
3975,55321,768,1,1
4719,55736,970,1,1
4242,55476,842,1,1
4493,55585,432,1,1
4459,55533,147,1,1
5002,55710,626,1,1
4226,55475,806,1,1
3861,55274,996,1,1
3655,55240,990,1,1
4879,55706,644,1,1
4222,55444,424,1,1
4617,55617,836,1,1
4737,55630,258,1,1
4236,55479,206,1,1
4691,55651,290,1,1
4877,55707,890,1,1
4296,55499,370,1,1
4653,55622,234,1,1
4612,55590,892,1,1
4710,55707,218,1,1
3969,55307,644,1,1
4776,55652,578,1,1
3790,55208,268,1,1
4699,55684,804,1,1
4025,55350,66,1,1
4214,55451,736,1,1
4229,55501,332,1,1
3776,55209,528,0,1
4041,55361,964,1,1
3695,55212,634,1,1
3776,55209,768,1,1
4862,55685,385,1,1
4442,55532,889,1,1
4559,55597,660,1,1
4893,55709,152,1,1
3768,55564,942,1,1
4368,55559,108,1,1
4318,55508,168,1,1
4443,55539,310,1,1
4953,55749,656,1,1
4015,55624,565,1,1
4492,55565,544,1,1
4831,55679,592,1,1
4028,55621,132,1,1
3828,55539,636,1,1
4389,55539,808,1,1
4047,55352,2,1,1
3943,55336,488,1,1
4758,55682,636,1,1
4259,55501,514,1,1
3805,55269,925,1,1
3848,55647,354,0,1
4793,55648,130,1,1
4567,55589,960,1,1
4601,55589,148,1,1
4059,55360,356,1,1
4209,55478,620,0,1
4209,55478,958,1,1
4080,55471,20,1,1
3869,55273,880,1,1
4241,55450,374,1,1
4746,55632,362,1,1
4217,55478,570,1,1
4230,55483,951,1,1
4727,55693,790,1,1
4619,55599,995,1,1
3876,55245,146,1,1
4315,55503,588,1,1
4063,55364,110,1,1
4073,55663,82,1,1
4070,55681,190,1,1
4222,55444,930,1,1
4011,55635,22,1,1
4368,55559,546,1,1
4036,55330,238,1,1
4479,55592,375,1,1
4693,55632,86,1,1
4749,55633,676,1,1
4495,55566,618,1,1
4382,55742,282,1,1
4005,55325,76,1,1
4007,55327,640,1,1
3865,55272,202,0,1
4701,55709,738,1,1
4189,55679,556,1,1
4808,55705,814,1,1
4876,55679,32,1,1
4181,55685,2,1,1
4780,55682,404,1,1
4056,55357,648,1,1
4567,55589,494,1,1
4747,55652,285,1,1
4193,55476,568,1,1
4069,55365,742,1,1
4229,55501,13,1,1
4840,55690,642,0,1
4612,55590,182,1,1
4743,55645,988,1,1
4210,55444,898,1,1
3977,55335,21,1,1
4401,55510,73,1,1
4737,55630,542,1,1
4694,55649,318,1,1
3863,55280,56,1,1
4036,55330,228,1,1
3837,55572,106,1,1
3982,55332,662,1,1
4016,55632,762,1,1
4234,55478,938,1,1
3977,55335,160,1,1
3945,55648,732,1,1
3766,55213,478,1,1
4022,55352,866,1,1
4321,55504,829,1,1
3944,55660,414,1,1
4176,55682,256,1,1
3955,55678,692,1,1
3844,55321,230,1,1
4685,55657,340,1,1
4801,55653,182,1,1
4228,55484,584,1,1
4200,55499,930,1,1
4509,55574,984,1,1
4900,55739,396,1,1
4776,55652,532,1,1
4081,55365,254,1,1
3869,55273,728,1,1
4193,55476,874,1,1
4960,55747,775,1,1
4216,55477,352,1,1
3976,55302,480,1,1
4494,55569,702,1,1
4750,55630,192,1,1
4458,55536,854,1,1
4997,55738,824,1,1
4505,55603,258,1,1
4217,55478,982,1,1
4726,55712,22,0,1
3759,55236,296,1,1
4635,55615,372,1,1
3690,55182,398,0,1
3789,55269,944,0,1
4026,55325,890,1,1
4700,55709,131,1,1
4765,55674,882,1,1
4240,55455,610,1,1
3962,55660,554,1,1
3856,55269,770,1,1
4226,55475,472,1,1
3856,55269,368,1,1
3673,55178,86,1,1
4084,55447,690,1,1
4222,55444,242,1,1
3939,55633,926,1,1
4746,55632,540,1,1
4200,55499,434,1,1
4657,55591,296,1,1
4491,55570,618,1,1
3809,55533,910,1,1
3754,55488,374,1,1
4831,55679,760,1,1
4759,55649,238,1,1
4214,55451,213,1,1
3860,55269,330,1,1
4307,55531,392,1,1
3804,55267,880,1,1
4177,55688,677,1,1
3736,55214,18,1,1
4508,55600,286,1,1
4573,55587,648,1,1
4621,55649,394,1,1
4574,55621,96,1,1
4621,55649,64,1,1
3948,55331,944,1,1
4186,55691,716,1,1
4176,55682,908,1,1
3776,55209,444,1,1
3804,55267,500,1,1
4211,55446,594,1,1
4618,55600,572,1,1
4864,55680,722,1,1
3655,55240,628,1,1
4661,55614,406,1,1
4691,55651,26,1,1
3854,55247,780,1,1
4454,55536,430,1,1
4070,55681,126,1,1
4719,55736,581,1,1
4757,55653,607,1,1
4503,55563,732,1,1
4634,55626,157,1,1
4838,55686,90,1,1
4806,55688,742,1,1
3788,55246,198,1,1
4885,55735,686,1,1
4402,55514,608,1,1
4187,55693,940,1,1
4575,55590,213,1,1
3972,55589,644,1,1
4864,55680,785,1,1
4264,55506,144,1,1
5010,55748,68,1,1
4197,55479,776,1,1
4079,55363,214,1,1
3664,55245,212,1,1
4089,55470,302,1,1
4213,55449,266,1,1
4570,55623,572,1,1
4766,55677,108,1,1
4997,55738,752,1,1
3867,55652,846,1,1
4081,55365,128,1,1
4203,55447,400,1,1
4051,55337,906,1,1
4966,55712,55,1,1
4793,55648,114,1,1
3781,55243,746,1,1
3609,55201,648,1,1
4852,55689,429,1,1
4452,55536,868,1,1
3924,55332,78,1,1
4454,55536,599,1,1
4237,55478,124,1,1
3853,55268,439,1,1
4212,55447,438,1,1
4075,55352,772,1,1
4213,55449,644,1,1
4692,55644,564,1,1
3876,55245,138,1,1
4440,55539,876,1,1
4697,55660,932,1,1
4183,55447,678,1,1
3926,55327,318,1,1
4041,55361,424,1,1
4225,55455,599,1,1
4721,55709,756,1,1
4441,55532,656,1,1
3848,55647,202,1,1
3933,55335,640,0,1
4052,55600,408,1,1
4776,55652,446,1,1
3871,55307,508,1,1
4703,55617,866,1,1
4460,55533,136,0,1
4502,55569,446,1,1
4798,55672,700,1,1
4459,55533,427,1,1
5041,55749,888,1,1
3800,55486,362,1,1
5066,55749,938,1,1
4620,55652,269,1,1
4564,55570,160,1,1
4622,55629,142,1,1
5000,55715,63,1,1
4081,55365,712,1,1
3754,55488,544,1,1
4480,55591,34,1,1
5001,55719,224,1,1
4071,55660,954,1,1
4232,55447,124,1,1
4018,55622,814,1,1
4777,55707,470,1,1
4718,55750,392,1,1
4862,55685,588,1,1
3764,55514,392,1,1
4317,55480,676,1,1
4267,55484,768,1,1
3825,55533,870,1,1
4274,55508,248,1,1
4237,55478,972,1,1
4620,55652,979,1,1
3848,55647,837,1,1
4705,55705,306,1,1
4058,55358,212,1,1
4612,55590,184,1,1
3837,55572,280,1,1
3676,55186,70,1,1
4785,55659,392,1,1
4624,55654,686,1,1
3837,55572,96,1,1
4504,55571,677,1,1
4453,55535,644,1,1
3986,55329,946,1,1
4224,55481,682,1,1
4454,55536,72,1,1
3933,55335,803,1,1
4241,55450,108,1,1
4893,55709,854,1,1
3804,55267,762,1,1
4040,55605,270,1,1
3936,55302,790,1,1
4737,55630,338,1,1
4065,55368,196,1,1
3657,55244,874,1,1
3825,55533,358,1,1
3587,55182,310,1,1
3615,55179,212,1,1
4370,55534,854,1,1
4900,55739,348,1,1
4622,55629,935,1,1
5009,55707,637,1,1
4992,55723,834,1,1
4209,55478,714,1,1
3956,55656,540,1,1
4697,55660,977,1,1
4352,55533,30,1,1
4256,55477,828,0,1
4715,55653,254,1,1
4239,55458,800,1,1
3935,55326,274,1,1
3665,55247,643,1,1
4750,55630,652,1,1
4740,55651,766,1,1
4449,55544,894,1,1
4993,55738,381,1,1
4601,55589,180,1,1
3663,55176,120,1,1
4961,55719,38,1,1
5007,55710,232,1,1
4784,55677,104,1,1
4803,55734,218,1,1
4094,55481,514,1,1
4232,55447,706,1,1
4798,55672,852,1,1
4185,55469,705,1,1
4353,55532,537,1,1
4236,55479,208,1,1
3977,55335,366,1,1
3767,55214,336,1,1
3773,55240,468,1,1
4363,55537,646,1,1
3762,55507,584,1,1
4268,55483,856,1,1
4566,55630,382,1,1
3772,55277,778,1,1
4222,55444,726,1,1
4185,55469,180,1,1
4075,55352,672,1,1
4242,55476,169,1,1
3784,55269,715,1,1
3764,55514,618,1,1
4309,55528,988,1,1
4216,55477,750,1,1
4661,55614,450,1,1
4204,55470,18,1,1
4751,55646,696,1,1
3765,55508,208,1,1
3981,55603,830,1,1
4237,55478,940,1,1
3819,55540,358,1,1
3769,55240,137,1,1
4218,55479,912,1,1
4748,55631,382,1,1
4027,55629,256,1,1
3757,55508,820,1,1
3831,55543,232,1,1
5003,55715,636,1,1
3588,55184,346,1,1
4504,55571,748,1,1
4953,55749,222,1,1
3651,55247,86,1,1
4891,55736,950,1,1
4772,55654,684,1,1
4831,55679,990,1,1
4840,55690,810,1,1
3788,55246,614,0,1
3770,55234,751,1,1
5065,55739,716,1,1
3808,55513,886,1,1
4214,55451,134,1,1
3970,55591,272,1,1
4236,55479,652,1,1
4780,55682,922,1,1
4210,55444,878,1,1
4527,55590,436,1,1
4498,55615,592,1,1
4510,55559,476,1,1
4260,55478,368,1,1
4756,55631,446,1,1
4741,55704,504,1,1
4454,55536,352,1,1
3942,55338,26,1,1
4626,55647,381,1,1
4256,55477,384,1,1
4571,55629,534,1,1
4859,55684,298,1,1
3938,55328,109,1,1
4091,55498,296,1,1
4715,55653,296,1,1
4228,55484,358,1,1
3927,55333,114,1,1
3939,55633,238,1,1
4482,55617,706,1,1
4773,55648,864,1,1
3752,55236,428,1,1
4832,55680,328,1,1
4363,55537,599,0,1
5006,55706,30,1,1
4610,55621,396,1,1
4211,55446,506,1,1
3662,55182,186,1,1
4893,55709,984,1,1
5008,55744,738,0,1
4621,55649,962,1,1
4831,55679,129,1,1
4833,55679,178,1,1
4806,55688,254,1,1
4197,55479,787,1,1
4491,55570,632,1,1
3971,55322,418,1,1
4199,55481,550,1,1
3847,55588,865,1,1
4447,55542,416,1,1
4388,55536,924,1,1
3827,55565,262,1,1
3833,55290,932,1,1
4860,55691,214,1,1
3876,55245,908,1,1
3875,55364,84,1,1
4029,55618,680,1,1
4505,55603,834,1,1
4510,55559,698,1,1
3984,55333,500,1,1
4010,55350,797,1,1
4214,55451,822,1,1
3821,55535,630,1,1
3871,55307,824,1,1
4564,55570,714,1,1
3821,55535,100,1,1
4569,55631,780,1,1
3691,55274,418,1,1
4296,55499,864,1,1
3935,55326,254,1,1
3858,55273,188,1,1
4570,55623,86,1,1
4400,55509,804,1,1
4049,55591,926,1,1
4258,55481,166,1,1
4215,55471,833,1,1
4708,55704,738,1,1
4800,55674,850,1,1
4747,55652,460,1,1
4206,55471,972,1,1
4174,55659,916,1,1
4648,55673,402,1,1
4453,55535,94,1,1
4445,55622,458,1,1
3982,55332,614,1,1
4182,55446,774,1,1
4021,55620,360,1,1
3942,55338,958,1,1
4783,55652,737,1,1
4500,55543,388,1,1
4097,55506,440,1,1
5010,55748,302,1,1
3804,55267,592,1,1
4090,55500,702,1,1
4009,55648,921,1,1
4729,55626,600,1,1
4611,55603,705,1,1
4200,55499,853,1,1
4388,55536,974,1,1
4760,55656,256,0,1
5041,55749,705,1,1
3980,55331,769,1,1
4740,55651,80,1,1
5005,55751,128,1,1
4685,55657,52,1,1
3813,55532,260,1,1
4722,55735,525,1,1
3983,55603,390,1,1
3802,55528,314,1,1
4197,55479,90,1,1
4625,55632,920,1,1
4699,55684,977,1,1
4628,55646,446,1,1
4026,55325,728,1,1
4052,55589,704,1,1
3927,55333,740,0,1
3875,55364,210,1,1
4192,55469,832,1,1
4759,55649,560,1,1
4024,55646,426,1,1
3879,55244,574,1,1
4807,55687,972,1,1
3815,55537,625,1,1
4288,55501,702,1,1
4200,55499,793,1,1
4834,55685,207,1,1
4698,55623,534,1,1
3924,55332,142,1,1
3952,55330,674,0,1
5004,55711,642,1,1
4093,55475,72,1,1
3878,55361,532,1,1
4205,55454,821,1,1
4231,55444,660,1,1
4212,55447,28,1,1
3857,55272,830,1,1
4654,55659,420,1,1
3766,55213,458,1,1
3791,55501,270,1,1
4839,55703,432,1,1
4712,55738,32,1,1
4232,55447,958,1,1
3678,55208,428,1,1
3983,55603,428,1,1
4637,55616,936,1,1
4575,55590,238,1,1
3794,55241,882,1,1
4488,55571,834,1,1
3800,55486,194,1,1
3800,55486,210,1,1
3791,55501,310,1,1
3854,55247,796,0,1
3781,55243,910,1,1
4067,55361,472,1,1
4201,55443,90,1,1
3776,55209,42,1,1
3944,55660,411,1,1
4016,55632,478,1,1
4482,55617,467,1,1
4015,55624,582,1,1
4221,55443,995,1,1
4177,55688,854,1,1
4190,55686,464,1,1
3923,55325,519,1,1
4964,55749,730,1,1
4548,55565,924,1,1
4221,55443,360,1,1
3773,55240,198,1,1
3772,55277,998,1,1
4480,55591,552,1,1
3940,55327,110,1,1
4228,55484,528,1,1
4701,55709,782,1,1
4865,55713,358,1,1
3846,55327,512,0,1
4350,55556,248,1,1
4453,55535,54,1,1
4498,55615,778,1,1
4732,55648,876,1,1
4263,55484,936,1,1
4891,55736,960,1,1
4718,55750,402,1,1
4989,55743,79,1,1
4288,55501,460,1,1
4016,55632,498,1,1
4027,55629,642,1,1
4635,55615,542,1,1
4637,55616,624,1,1
4303,55508,210,1,1
4075,55352,166,1,1
4242,55476,810,1,1
4805,55715,276,1,1
3879,55244,966,1,1
4620,55652,776,1,1
4451,55537,874,1,1
4623,55621,334,1,1
4703,55617,306,1,1
5000,55715,880,1,1
3878,55361,734,1,1
4401,55510,822,1,1
4739,55644,884,1,1
4305,55509,870,1,1
4511,55602,458,1,1
4835,55688,161,1,1
4198,55480,234,1,1
4257,55480,278,1,1
4444,55538,230,1,1
3838,55588,365,1,1
4077,55361,621,1,1
4241,55450,886,1,1
3758,55506,76,1,1
4863,55688,54,1,1
4740,55651,748,1,1
3698,55501,432,1,1
4776,55652,704,1,1
3870,55273,326,1,1
3983,55603,928,1,1
3962,55660,238,1,1
4442,55532,454,1,1
4966,55712,118,1,1
4624,55654,962,1,1
4401,55510,508,1,1
4365,55539,210,1,1
4198,55480,630,1,1
3666,55185,338,1,1
4259,55501,174,1,1
4807,55687,732,1,1
3855,55268,278,1,1
3651,55247,876,1,1
4240,55455,146,1,1
3972,55589,312,1,1
4177,55688,736,1,1
4700,55709,894,1,1
4005,55325,400,1,1
3927,55333,256,1,1
4794,55647,322,1,1
4422,55533,580,1,1
4562,55570,60,1,1
4799,55656,29,1,1
4206,55471,12,0,1
4859,55684,528,1,1
3682,55244,834,1,1
4501,55590,496,1,1
4662,55590,660,1,1
5066,55749,833,1,1
4615,55618,417,1,1
3789,55269,544,1,1
3859,55246,26,1,1
4360,55539,822,1,1
4807,55687,770,1,1
3930,55332,929,1,1
4833,55679,340,1,1
3878,55361,980,1,1
4508,55600,830,1,1
4230,55483,598,1,1
4746,55632,634,1,1
3686,55268,346,1,1
4736,55631,656,1,1
3586,55181,634,1,1
4856,55712,938,1,1
5008,55744,686,1,1
4312,55511,556,1,1
4046,55605,276,1,1
4622,55629,970,1,1
4504,55571,440,1,1
3682,55244,932,1,1
4203,55447,747,1,1
4562,55570,374,1,1
5008,55744,954,1,1
4751,55646,292,1,1
4757,55653,242,1,1
4697,55660,150,1,1
3679,55209,394,1,1
3816,55272,584,1,1
5010,55748,584,1,1
4567,55589,186,1,1
3666,55185,270,1,1
4632,55644,262,1,1
4056,55357,868,1,1
3694,55209,592,1,1
4955,55750,432,1,1
3868,55360,20,1,1
4242,55476,474,1,1
3694,55209,956,1,1
5000,55715,136,1,1
4486,55588,192,1,1
4859,55684,324,1,1
4360,55539,294,1,1
4094,55481,70,1,1
4495,55566,364,1,1
4782,55654,334,1,1
3658,55205,832,1,1
4697,55660,936,1,1
3966,55571,146,1,1
3859,55246,830,1,1
4453,55535,671,1,1
4532,55559,736,1,1
4287,55483,462,1,1
4627,55626,250,1,1
4199,55481,112,1,1
4784,55677,912,1,1
4779,55656,278,1,1
4881,55733,64,1,1
4966,55712,974,1,1
4858,55686,598,1,1
4562,55570,378,1,1
4045,55622,790,1,1
4093,55475,236,1,1
4342,55531,292,1,1
4401,55510,4,1,1
4895,55708,980,1,1
3809,55533,196,1,1
4725,55711,420,1,1
4344,55557,88,1,1
4189,55679,160,1,1
4227,55481,62,1,1
4772,55654,868,1,1
3805,55269,340,1,1
5013,55723,504,1,1
4610,55621,466,1,1
3662,55182,300,1,1
4783,55652,888,1,1
4006,55328,866,1,1
5013,55723,406,1,1
4212,55447,276,1,1
3969,55307,288,1,1
4087,55449,628,1,1
4531,55563,796,1,1
4271,55507,522,1,1
4021,55620,312,1,1
4503,55563,560,1,1
4511,55602,382,1,1
4036,55330,832,1,1
3964,55648,222,1,1
4492,55565,830,1,1
4804,55679,160,1,1
4389,55539,679,1,1
4694,55649,276,1,1
4494,55569,282,1,1
4718,55750,436,1,1
3771,55544,812,1,1
5009,55707,400,1,1
4268,55483,443,1,1
4025,55350,161,1,1
4088,55451,362,1,1
3973,55323,574,1,1
3735,55209,938,1,1
4223,55451,954,1,1
3650,55244,932,1,1
4622,55629,862,1,1
4889,55709,576,1,1
3826,55563,876,1,1
4199,55481,790,1,1
4507,55564,428,1,1
4760,55656,78,1,1
4719,55736,254,1,1
4633,55620,752,1,1
4484,55565,570,1,1
4462,55600,686,1,1
4874,55673,640,1,1
4545,55567,34,1,1
4701,55709,616,1,1
4228,55484,436,1,1
4851,55680,242,1,1
4234,55478,377,1,1
4424,55532,250,1,1
4777,55707,654,1,1
4859,55684,932,1,1
3944,55660,636,1,1
3968,55590,66,1,1
4756,55631,326,1,1
5015,55707,656,1,1
3965,55302,786,1,1
3847,55588,988,1,1
4756,55631,980,1,1
3821,55535,1000,1,1
3875,55364,194,1,1
4752,55653,223,1,1
4094,55481,4,1,1
4344,55557,864,1,1
4615,55618,68,1,1
4878,55710,16,1,1
3759,55236,504,1,1
4341,55538,148,1,1
4352,55533,640,1,1
4230,55483,780,1,1
3973,55323,340,1,1
4707,55653,11,1,1
3922,55333,258,1,1
4198,55480,358,1,1
3763,55508,204,1,1
4499,55572,984,1,1
3812,55513,286,1,1
3812,55513,366,1,1
4566,55630,78,1,1
4570,55623,356,1,1
3926,55327,214,1,1
4553,55584,906,1,1
3973,55323,704,1,1
4837,55707,336,1,1
3962,55660,706,1,1
3677,55205,246,1,1
4492,55565,654,1,1
4304,55506,208,0,1
3769,55240,692,1,1
3775,55207,740,1,1
4531,55563,747,0,1
4711,55737,558,1,1
4700,55709,974,1,1
4043,55630,764,1,1
4562,55570,116,1,1
4715,55653,228,1,1
4499,55572,360,1,1
4800,55674,78,1,1
4492,55565,816,1,1
3823,55534,262,0,1
3760,55268,594,1,1
4231,55444,270,1,1
4385,55752,990,1,1
4509,55574,766,1,1
4966,55712,696,1,1
4737,55630,28,1,1
4878,55710,928,1,1
3879,55244,924,1,1
3858,55273,338,1,1
3876,55245,548,1,1
4710,55707,138,1,1
4498,55615,452,1,1
4765,55674,140,1,1
4073,55663,618,1,1
4561,55614,200,1,1
4749,55633,138,1,1
3690,55182,338,1,1
4194,55450,386,1,1
5010,55748,350,1,1
4565,55591,624,1,1
4274,55508,308,1,1
3940,55327,626,1,1
4994,55739,510,1,1
4685,55657,842,1,1
3934,55336,440,1,1
4191,55444,155,1,1
3879,55244,732,1,1
4748,55631,712,1,1
4566,55630,200,1,1
4402,55514,252,1,1
4234,55478,2,0,1
3690,55182,96,1,1
3976,55302,462,1,1
3681,55243,234,1,1
4997,55738,918,1,1
4055,55359,382,1,1
4781,55653,402,1,1
3958,55329,317,1,1
4545,55567,36,1,1
4654,55659,214,1,1
3681,55243,630,1,1
4302,55531,420,1,1
3754,55488,376,1,1
5065,55739,548,1,1
3791,55501,149,1,1
3667,55186,544,1,1
4067,55361,424,1,1
4559,55597,94,1,1
4650,55648,255,1,1
4370,55534,508,1,1
5006,55706,160,1,1
3769,55240,336,1,1
3686,55268,700,1,1
4486,55588,239,1,1
3924,55332,696,1,1
4798,55672,681,1,1
4261,55503,890,1,1
4627,55626,248,1,1
3825,55533,682,1,1
3777,55210,663,1,1
4765,55674,278,1,1
4569,55631,561,1,1
3939,55633,62,1,1
5000,55715,935,1,1
3682,55244,994,1,1
4350,55556,32,1,1
4568,55600,410,1,1
3924,55332,24,1,1
4716,55738,652,1,1
5016,55709,86,1,1
4032,55333,762,1,1
3820,55542,558,1,1
4764,55646,660,1,1
4864,55680,862,1,1
4694,55649,20,1,1
3672,55484,206,1,1
3855,55268,46,1,1
5007,55710,44,1,1
4896,55712,916,1,1
3774,55244,144,1,1
3866,55623,10,1,1
4067,55361,542,1,1
4711,55737,490,1,1
3942,55338,320,1,1
4038,55363,334,1,1
4036,55330,934,1,1
4230,55483,684,1,1
4018,55622,242,1,1
3954,55680,762,1,1
4614,55604,204,1,1
4488,55571,2,1,1
4207,55475,359,1,1
4499,55572,412,1,1
4240,55455,234,1,1
4778,55706,64,1,1
4079,55363,18,1,1
4690,55653,792,1,1
4692,55644,430,1,1
3962,55660,68,1,1
4192,55469,704,1,1
3744,55209,202,1,1
4216,55477,978,1,1
4893,55709,458,1,1
3848,55647,132,1,1
4229,55501,543,1,1
3822,55544,736,1,1
4068,55445,644,1,1
4881,55733,672,1,1
4201,55443,724,1,1
3755,55504,576,1,1
3789,55269,70,1,1
3790,55208,429,1,1
4994,55739,242,1,1
3922,55333,506,1,1
3976,55302,630,1,1
3784,55269,24,1,1
4648,55673,94,0,1
4558,55569,842,1,1
4699,55684,880,1,1
3787,55565,270,1,1
4708,55704,648,0,1
3941,55321,38,1,1
3871,55307,336,1,1
4717,55742,128,1,1
4760,55656,669,1,1
4851,55680,862,1,1
3980,55331,808,1,1
4708,55704,22,1,1
4010,55350,812,1,1
4618,55600,148,1,1
4705,55705,538,1,1
4567,55589,484,1,1
4989,55743,564,1,1
3834,55569,570,1,1
3822,55544,80,1,1
3870,55273,66,1,1
3833,55290,620,1,1
4757,55653,970,1,1
3827,55565,520,1,1
